roll_res_fs,ph_fs,td_mm_alwd_fs,pwr_delivery,braking_performance,handling,driven,steered,caster_angle,camber_angle,toe_angle,ld_ip_fs,spd_ip_fs,balanced,rem_life_km_fs
0.489,0.322,-0.207,0.0,0.0,0.0,0.5,0.5,-0.19,0.488,0.356,-0.189,0.463,-0.5,-0.1
-0.449,-0.161,-0.176,-0.5,-0.5,0.0,-0.5,-0.5,0.485,-0.327,-0.147,-0.32,-0.038,-0.5,0.1
0.226,0.042,-0.029,-0.5,0.5,-0.5,-0.5,-0.5,-0.08,-0.471,-0.452,-0.163,-0.478,-0.5,0.115
0.111,-0.223,-0.077,0.0,0.0,0.0,-0.5,-0.5,-0.07,-0.294,-0.418,0.263,-0.273,-0.5,0.171
-0.034,-0.408,-0.093,0.5,0.0,-0.5,0.5,0.5,-0.123,-0.498,0.247,-0.075,-0.288,0.5,0.08
-0.221,0.25,0.166,0.5,0.5,0.0,-0.5,-0.5,0.428,-0.191,-0.278,0.308,0.052,-0.5,0.126
-0.402,0.388,0.043,-0.5,0.0,-0.5,0.5,-0.5,0.008,-0.033,0.071,0.422,-0.06,0.5,0.025
0.149,0.347,0.131,0.0,0.0,-0.5,-0.5,0.5,0.333,0.369,-0.025,-0.205,-0.027,-0.5,-0.136
-0.176,-0.233,-0.034,-0.5,0.5,0.5,-0.5,0.5,0.076,0.47,-0.438,-0.228,-0.251,-0.5,-0.075
0.002,0.144,0.358,-0.5,-0.5,-0.5,0.5,0.5,-0.461,0.356,0.371,0.462,-0.448,0.5,-0.057
-0.333,0.335,-0.462,0.0,-0.5,-0.5,0.5,-0.5,0.367,0.218,0.009,0.162,-0.426,0.5,-0.125
0.326,0.265,-0.326,0.0,-0.5,0.0,0.5,-0.5,0.435,-0.078,-0.273,-0.028,0.209,0.5,0.041
0.229,-0.409,0.233,-0.5,-0.5,-0.5,0.5,-0.5,-0.386,0.462,0.083,-0.148,-0.333,0.5,-0.115
-0.003,0.36,-0.022,0.5,0.5,0.5,-0.5,-0.5,-0.494,0.136,0.329,-0.331,0.197,0.5,-0.014
-0.373,-0.376,0.497,-0.5,0.5,0.5,-0.5,-0.5,0.491,-0.314,-0.279,0.237,0.345,0.5,0.154
-0.15,0.338,-0.225,0.5,0.0,0.5,0.5,-0.5,-0.009,-0.287,0.383,-0.079,-0.039,-0.5,0.102
-0.436,0.439,-0.477,0.0,0.5,-0.5,0.5,-0.5,-0.392,-0.184,-0.22,0.398,-0.09,0.5,0.161
-0.148,0.424,0.11,-0.5,0.5,-0.5,0.5,-0.5,0.291,-0.249,-0.14,-0.193,0.354,-0.5,0.09
-0.336,0.358,0.47,0.0,-0.5,-0.5,0.5,0.5,-0.185,0.148,0.396,0.04,-0.395,-0.5,-0.095
-0.27,-0.168,0.163,0.0,0.5,0.5,-0.5,0.5,0.497,-0.016,-0.165,0.195,0.006,-0.5,-0.043
-0.182,0.307,-0.436,0.0,-0.5,0.5,0.5,-0.5,-0.088,0.234,0.217,0.181,0.224,-0.5,-0.079
0.1,-0.147,-0.025,0.0,0.5,0.0,0.5,-0.5,-0.111,0.136,-0.398,-0.339,0.239,0.5,-0.057
-0.255,-0.304,-0.288,0.0,0.0,0.5,0.5,-0.5,0.451,0.233,-0.293,0.011,-0.131,-0.5,-0.193
-0.16,-0.246,-0.253,0.0,-0.5,-0.5,-0.5,-0.5,-0.304,0.246,-0.165,0.327,0.377,-0.5,-0.039
-0.064,-0.458,-0.391,-0.5,0.0,0.5,0.5,0.5,-0.31,0.448,0.021,0.143,0.481,-0.5,-0.104
0.417,-0.006,0.178,0.5,0.5,0.0,-0.5,-0.5,0.26,-0.371,0.153,0.469,0.299,-0.5,0.186
-0.335,0.231,0.122,0.0,0.0,-0.5,-0.5,0.5,-0.147,0.158,0.271,0.131,-0.16,0.5,-0.07
0.409,0.478,0.371,-0.5,0.5,0.5,-0.5,0.5,0.143,0.08,0.166,-0.157,-0.111,0.5,-0.094
-0.249,-0.262,0.301,-0.5,-0.5,0.0,0.5,-0.5,-0.377,0.235,-0.317,-0.415,0.034,0.5,-0.112
0.412,0.308,0.436,-0.5,0.0,-0.5,0.5,0.5,0.186,0.264,0.365,0.483,0.356,0.5,-0.138
-0.463,-0.217,-0.271,0.5,0.5,-0.5,0.5,0.5,0.179,0.058,-0.206,0.145,0.258,-0.5,-0.064
0.441,-0.064,0.262,-0.5,-0.5,-0.5,0.5,0.5,0.339,0.058,-0.338,-0.104,0.017,0.5,-0.103
0.444,-0.335,0.091,0.0,0.0,0.0,0.5,0.5,0.116,0.123,0.205,0.086,-0.07,-0.5,-0.113
-0.248,0.108,0.037,0.5,0.0,0.0,-0.5,-0.5,0.321,-0.412,-0.265,-0.326,-0.137,-0.5,0.1
0.422,-0.398,-0.223,0.5,0.0,-0.5,0.5,-0.5,-0.467,-0.02,0.301,-0.364,-0.243,-0.5,-0.056
0.203,0.421,-0.319,0.5,0.0,-0.5,-0.5,0.5,0.312,0.082,-0.168,0.275,-0.464,-0.5,-0.096
-0.372,0.226,0.23,-0.5,0.5,-0.5,0.5,0.5,-0.056,0.191,0.062,0.487,0.299,0.5,-0.07
0.18,-0.102,0.358,0.5,-0.5,0.5,-0.5,-0.5,0.006,-0.449,0.318,0.483,0.273,0.5,0.187
-0.029,-0.208,0.263,0.5,-0.5,0.0,-0.5,-0.5,-0.303,-0.48,-0.32,-0.469,0.478,0.5,0.145
-0.046,-0.467,-0.379,0.0,0.5,-0.5,-0.5,-0.5,-0.182,0.063,0.025,-0.21,-0.085,-0.5,-0.071
-0.075,0.145,0.464,0.5,-0.5,0.0,-0.5,0.5,0.178,-0.45,0.166,-0.46,-0.422,0.5,0.095
0.175,0.139,-0.414,0.5,-0.5,-0.5,-0.5,-0.5,-0.136,-0.381,-0.314,-0.195,-0.425,-0.5,0.116
0.423,0.389,0.11,0.0,-0.5,0.0,-0.5,0.5,0.466,0.426,-0.151,-0.033,-0.127,-0.5,-0.136
0.364,0.41,-0.443,0.0,0.0,0.5,0.5,0.5,0.151,0.141,-0.335,-0.35,-0.42,0.5,-0.13
0.451,0.243,-0.045,0.0,-0.5,0.5,-0.5,-0.5,-0.284,0.122,0.05,-0.242,-0.44,-0.5,-0.028
-0.158,0.194,0.373,-0.5,0.5,0.0,-0.5,0.5,-0.248,-0.402,0.036,0.299,-0.42,-0.5,0.241
0.341,-0.065,0.247,-0.5,-0.5,0.5,-0.5,-0.5,0.115,0.133,-0.239,-0.428,-0.4,0.5,-0.065
-0.103,-0.41,-0.481,0.0,0.0,0.0,-0.5,-0.5,-0.343,-0.372,0.052,0.466,0.047,0.5,0.24
0.231,-0.381,0.001,-0.5,0.0,0.0,-0.5,0.5,0.457,0.201,-0.441,0.241,-0.122,-0.5,-0.184
0.195,-0.369,-0.351,0.0,0.0,0.5,-0.5,0.5,-0.245,0.449,0.389,0.351,0.103,-0.5,-0.089
-0.076,0.426,-0.16,0.5,-0.5,0.5,0.5,-0.5,0.126,-0.095,-0.185,-0.444,0.307,-0.5,0.06
0.116,-0.002,-0.153,-0.5,0.0,0.5,-0.5,-0.5,-0.171,0.052,-0.049,0.495,-0.388,-0.5,-0.037
0.377,-0.447,-0.252,0.5,-0.5,0.0,-0.5,0.5,0.039,0.265,-0.255,-0.194,-0.422,-0.5,-0.146
0.23,-0.046,0.086,0.5,-0.5,-0.5,-0.5,-0.5,-0.311,-0.049,0.141,-0.479,-0.307,0.5,0.03
0.45,0.175,0.004,-0.5,0.0,0.0,0.5,0.5,0.199,0.442,-0.277,-0.348,0.462,-0.5,-0.136
-0.241,-0.453,-0.206,-0.5,-0.5,0.5,0.5,-0.5,-0.123,0.222,0.059,-0.263,-0.313,0.5,-0.145
0.035,0.122,0.188,0.0,-0.5,-0.5,-0.5,0.5,0.267,-0.073,0.397,-0.02,-0.246,-0.5,-0.028
0.471,0.362,0.031,0.0,-0.5,-0.5,0.5,-0.5,-0.379,0.14,-0.432,-0.356,-0.01,-0.5,-0.065
-0.115,-0.142,-0.491,0.0,0.5,0.5,-0.5,0.5,0.299,-0.167,0.093,-0.313,-0.264,-0.5,0.069
0.16,-0.196,-0.417,-0.5,-0.5,0.0,0.5,-0.5,0.269,-0.167,0.142,-0.279,-0.372,-0.5,0.045
0.376,0.394,-0.302,0.5,0.5,0.0,0.5,-0.5,0.433,0.322,0.055,0.405,0.236,0.5,-0.119
-0.158,-0.413,-0.196,0.0,-0.5,0.0,-0.5,0.5,0.401,0.318,0.212,-0.32,-0.202,-0.5,-0.195
-0.233,-0.337,0.068,0.0,-0.5,0.5,0.5,0.5,0.225,-0.218,-0.392,-0.152,0.306,-0.5,0.044
0.443,-0.413,-0.341,0.5,0.5,0.5,-0.5,-0.5,-0.477,0.075,0.165,0.212,-0.362,0.5,-0.031
-0.339,0.273,0.386,-0.5,0.0,-0.5,0.5,0.5,-0.378,-0.254,-0.113,0.304,-0.047,-0.5,0.204
0.063,-0.218,-0.147,0.0,0.0,-0.5,-0.5,-0.5,-0.349,0.138,-0.377,-0.477,0.27,0.5,-0.032
0.31,-0.229,-0.325,0.5,0.5,-0.5,-0.5,-0.5,-0.275,0.179,-0.238,0.061,-0.1,0.5,-0.042
0.35,0.368,0.089,0.0,0.5,-0.5,0.5,0.5,0.33,-0.4,-0.113,-0.161,-0.121,0.5,0.095
-0.218,0.196,-0.436,0.0,-0.5,0.0,0.5,-0.5,-0.334,0.188,-0.081,-0.218,0.173,-0.5,-0.056
-0.162,0.24,0.313,0.0,0.0,0.5,0.5,-0.5,-0.208,0.432,-0.053,0.198,-0.032,-0.5,-0.053
0.165,-0.459,-0.413,0.5,0.0,0.0,0.5,-0.5,0.399,-0.437,-0.109,-0.432,0.455,0.5,0.066
0.34,-0.143,-0.1,0.5,-0.5,0.0,0.5,0.5,0.47,-0.057,0.156,0.081,0.139,-0.5,-0.022
-0.42,0.45,0.312,0.0,0.0,-0.5,0.5,0.5,0.238,0.316,0.032,-0.129,-0.35,0.5,-0.139
0.044,-0.211,-0.075,-0.5,-0.5,-0.5,-0.5,0.5,-0.222,-0.217,-0.323,-0.172,-0.225,-0.5,0.116
-0.359,-0.218,-0.131,0.5,-0.5,-0.5,-0.5,0.5,0.395,0.053,0.108,-0.15,-0.273,-0.5,-0.076
0.376,-0.073,0.226,-0.5,0.0,-0.5,-0.5,-0.5,-0.304,0.469,0.108,-0.459,0.202,0.5,-0.062
0.145,0.158,-0.495,0.0,-0.5,0.0,0.5,0.5,-0.36,0.144,-0.345,0.184,0.167,0.5,-0.055
-0.248,0.488,0.107,0.0,0.5,0.5,0.5,0.5,0.489,0.081,0.278,-0.367,-0.306,0.5,-0.08
0.276,-0.433,0.176,-0.5,0.5,-0.5,0.5,-0.5,-0.03,-0.445,0.481,0.285,-0.296,0.5,0.17
-0.252,-0.183,0.323,0.0,0.0,0.5,-0.5,-0.5,-0.339,0.308,-0.132,0.438,0.251,-0.5,-0.043
0.391,-0.133,-0.125,-0.5,-0.5,0.0,-0.5,0.5,-0.452,0.267,0.479,0.359,0.251,-0.5,-0.051
0.133,0.014,0.365,0.5,0.5,0.5,0.5,-0.5,0.206,-0.001,0.273,0.188,0.023,0.5,-0.072
-0.029,-0.332,-0.099,0.0,-0.5,-0.5,0.5,0.5,-0.005,0.193,-0.231,-0.015,0.228,-0.5,-0.13
-0.34,0.02,0.295,0.0,0.5,-0.5,-0.5,0.5,0.006,-0.075,0.099,0.438,-0.201,-0.5,0.031
0.458,0.055,0.157,0.5,-0.5,0.5,-0.5,-0.5,-0.295,-0.428,0.118,0.081,0.286,-0.5,0.214
-0.165,0.276,0.409,-0.5,0.5,0.5,-0.5,-0.5,0.007,0.291,0.311,-0.487,0.32,0.5,-0.081
-0.097,-0.5,0.01,0.0,0.5,0.5,0.5,0.5,0.415,-0.113,0.208,0.5,0.307,0.5,0.083
0.422,0.408,-0.413,0.0,0.0,0.5,0.5,-0.5,0.123,0.207,0.031,0.307,0.207,0.5,-0.097
0.416,-0.067,-0.408,0.0,0.0,-0.5,0.5,-0.5,-0.374,-0.363,0.062,0.05,0.394,-0.5,0.194
-0.153,-0.428,-0.463,0.5,0.5,-0.5,-0.5,0.5,0.208,0.336,0.414,-0.018,0.265,-0.5,-0.157
0.098,0.433,-0.129,0.0,-0.5,0.0,-0.5,0.5,-0.464,-0.211,-0.2,-0.026,0.136,-0.5,0.129
-0.089,-0.413,0.352,0.5,0.0,0.0,-0.5,-0.5,-0.283,0.055,0.077,0.432,0.246,-0.5,-0.038
0.498,0.439,-0.044,-0.5,0.5,-0.5,0.5,-0.5,0.108,0.063,0.131,0.236,-0.278,0.5,-0.053
0.204,-0.117,-0.243,0.0,0.5,0.5,-0.5,-0.5,0.262,-0.077,0.127,0.354,0.372,-0.5,0.115
0.227,0.007,0.082,-0.5,0.5,0.0,0.5,-0.5,0.16,0.045,-0.119,-0.097,0.493,0.5,-0.071
-0.145,-0.213,-0.294,0.0,0.0,-0.5,-0.5,0.5,-0.035,-0.099,0.075,0.031,-0.487,-0.5,0.053
-0.13,0.008,0.225,-0.5,0.0,-0.5,0.5,0.5,-0.447,0.433,0.251,0.4,0.093,-0.5,-0.047
-0.295,0.116,-0.058,-0.5,-0.5,0.5,-0.5,0.5,0.379,0.32,-0.105,0.066,-0.115,-0.5,-0.123
-0.347,0.336,-0.053,0.0,-0.5,0.0,0.5,-0.5,-0.47,-0.005,0.292,0.1,0.069,0.5,0.018
-0.458,-0.184,-0.244,0.5,0.5,0.0,0.5,0.5,-0.161,-0.351,0.326,0.077,-0.264,-0.5,0.146
0.142,-0.218,-0.445,0.0,-0.5,0.0,-0.5,0.5,0.428,0.276,-0.185,-0.489,0.196,0.5,-0.141
0.27,-0.123,-0.012,0.5,0.5,0.0,-0.5,-0.5,0.357,-0.285,0.427,0.214,-0.201,-0.5,0.162
0.105,-0.461,-0.352,0.0,-0.5,-0.5,0.5,0.5,-0.306,0.418,0.22,-0.243,-0.248,-0.5,-0.122
0.231,-0.277,0.267,-0.5,-0.5,0.0,0.5,0.5,-0.267,-0.323,-0.298,-0.111,0.153,-0.5,0.127
0.304,0.369,-0.063,0.5,-0.5,0.5,0.5,-0.5,0.455,-0.454,0.006,-0.054,0.443,-0.5,0.094
-0.44,0.217,-0.415,0.5,-0.5,0.5,-0.5,-0.5,-0.407,-0.089,-0.394,-0.475,-0.472,-0.5,0.086
-0.268,0.359,-0.252,0.0,0.5,-0.5,-0.5,-0.5,0.34,-0.355,-0.042,0.332,-0.242,-0.5,0.176
0.259,-0.495,0.172,0.5,0.5,0.5,-0.5,0.5,-0.01,0.034,-0.49,0.002,-0.425,-0.5,-0.076
0.049,0.165,0.406,-0.5,0.5,0.5,-0.5,-0.5,0.113,-0.469,-0.323,-0.461,0.028,0.5,0.109
0.317,0.444,0.085,-0.5,0.0,0.0,0.5,-0.5,-0.286,0.374,-0.147,-0.166,0.45,0.5,-0.068
0.333,-0.467,0.308,-0.5,0.0,0.5,0.5,0.5,-0.484,-0.465,-0.072,0.082,0.315,-0.5,0.189
-0.069,0.452,-0.456,-0.5,0.0,0.5,-0.5,0.5,-0.354,0.2,-0.429,0.035,0.145,0.5,-0.053
0.197,-0.232,0.388,-0.5,0.5,0.0,-0.5,-0.5,-0.474,0.068,-0.061,0.121,0.176,-0.5,-0.018
-0.496,0.0,0.375,0.0,-0.5,-0.5,0.5,0.5,-0.037,-0.082,-0.117,0.243,-0.472,-0.5,0.109
0.384,-0.432,-0.483,0.0,-0.5,0.0,0.5,0.5,-0.058,0.272,0.287,0.449,0.284,-0.5,-0.151
0.272,0.144,-0.189,-0.5,0.5,0.0,-0.5,-0.5,0.384,-0.447,-0.304,-0.24,-0.058,0.5,0.105
0.216,0.151,-0.475,-0.5,-0.5,0.5,0.5,0.5,-0.053,0.051,-0.48,0.357,-0.077,0.5,-0.046
0.425,0.236,0.119,-0.5,-0.5,0.0,-0.5,-0.5,0.053,-0.467,-0.332,-0.091,-0.497,-0.5,0.116
-0.322,-0.292,-0.206,0.0,-0.5,0.5,-0.5,0.5,0.445,-0.344,-0.056,-0.381,0.031,0.5,0.073
-0.001,-0.002,0.335,0.5,-0.5,0.0,0.5,-0.5,0.114,0.029,-0.247,0.436,-0.051,0.5,-0.059
-0.264,0.069,-0.247,0.0,0.5,0.5,0.5,0.5,0.353,-0.43,0.065,0.053,0.147,0.5,0.132
0.244,0.207,0.29,0.5,0.0,0.5,0.5,-0.5,0.338,-0.292,0.299,0.427,-0.348,-0.5,0.149
-0.299,-0.36,-0.142,0.0,0.0,-0.5,0.5,0.5,0.245,0.211,-0.32,0.35,-0.168,0.5,-0.19
0.241,-0.451,0.071,-0.5,0.0,-0.5,-0.5,-0.5,0.287,0.451,-0.323,-0.362,0.187,-0.5,-0.188
-0.388,0.312,-0.003,0.0,-0.5,0.0,-0.5,-0.5,-0.1,0.111,-0.423,0.235,-0.416,-0.5,-0.036
-0.038,0.04,-0.014,0.0,0.0,0.5,0.5,-0.5,-0.149,-0.391,0.471,0.45,0.197,-0.5,0.181
0.172,0.466,-0.204,0.0,0.0,-0.5,-0.5,-0.5,0.259,-0.017,-0.034,-0.484,0.312,-0.5,-0.071
-0.002,0.484,-0.075,0.5,-0.5,0.0,-0.5,0.5,0.02,-0.264,-0.194,-0.254,0.046,0.5,0.105
0.202,0.092,0.439,-0.5,0.0,0.5,-0.5,0.5,0.297,0.187,0.149,-0.052,-0.335,0.5,-0.138
-0.32,-0.03,-0.463,0.5,0.5,0.0,-0.5,-0.5,-0.018,0.13,-0.466,0.139,0.042,-0.5,-0.034
-0.306,-0.235,-0.38,0.0,0.0,0.0,0.5,0.5,0.016,0.171,0.274,0.004,-0.308,0.5,-0.079
0.124,0.194,-0.185,0.5,-0.5,0.0,-0.5,-0.5,-0.388,0.003,0.145,0.426,-0.068,0.5,0.019
-0.109,-0.308,-0.133,0.0,0.5,0.0,0.5,-0.5,0.116,-0.326,0.24,0.393,0.43,-0.5,0.162
-0.068,-0.412,0.399,0.0,0.5,0.0,0.5,0.5,0.235,0.379,-0.242,-0.405,0.29,-0.5,-0.168
-0.161,0.381,-0.036,0.5,-0.5,0.0,0.5,-0.5,-0.108,0.282,0.37,0.081,0.309,-0.5,-0.079
-0.113,0.171,-0.49,0.5,0.0,0.0,0.5,-0.5,-0.337,0.33,0.317,0.495,-0.292,-0.5,-0.045
0.471,0.105,-0.029,0.5,0.5,-0.5,-0.5,0.5,0.403,-0.121,-0.458,0.117,0.435,-0.5,0.097
-0.013,0.198,0.259,0.5,-0.5,0.0,-0.5,-0.5,0.486,-0.462,-0.269,-0.496,-0.212,-0.5,0.101
0.064,-0.322,-0.24,0.0,0.5,0.5,0.5,0.5,-0.411,0.045,-0.188,0.032,0.384,0.5,-0.055
-0.449,0.494,-0.242,-0.5,0.0,0.5,0.5,-0.5,-0.224,-0.099,0.358,0.213,0.377,0.5,0.15
-0.307,-0.279,0.337,-0.5,-0.5,0.5,-0.5,-0.5,0.055,0.414,-0.339,0.302,-0.313,-0.5,-0.132
0.006,0.159,-0.272,0.5,-0.5,0.5,0.5,0.5,0.397,0.19,0.068,0.23,-0.389,0.5,-0.126
0.191,-0.018,-0.451,-0.5,0.0,0.5,-0.5,0.5,-0.041,0.455,0.23,-0.115,0.172,-0.5,-0.094
0.174,0.426,0.144,-0.5,-0.5,0.0,0.5,0.5,0.206,-0.282,0.29,-0.282,-0.239,-0.5,0.082
0.057,-0.082,0.433,0.0,0.5,0.0,0.5,-0.5,-0.236,0.213,0.331,0.315,0.02,0.5,-0.055
0.144,-0.252,-0.482,0.5,-0.5,0.0,0.5,0.5,-0.344,0.123,-0.261,-0.465,0.025,0.5,-0.039
0.098,0.491,-0.203,0.5,-0.5,-0.5,0.5,0.5,0.373,-0.162,-0.468,0.493,-0.431,-0.5,0.107
-0.133,-0.108,-0.241,0.0,0.5,-0.5,-0.5,0.5,0.423,-0.091,0.358,0.136,0.431,-0.5,0.096
0.398,-0.302,0.335,0.0,-0.5,0.5,0.5,0.5,-0.046,-0.411,-0.126,-0.001,0.488,-0.5,0.074
0.051,0.293,0.139,0.5,0.0,0.5,-0.5,-0.5,0.309,0.06,0.256,0.467,-0.415,-0.5,-0.079
0.1,0.009,-0.301,0.0,-0.5,0.0,-0.5,-0.5,-0.442,-0.478,-0.152,-0.098,0.25,0.5,0.155
-0.402,-0.12,-0.035,0.0,0.5,0.5,-0.5,0.5,-0.028,0.021,0.149,0.267,0.154,-0.5,-0.019
-0.324,-0.136,0.285,0.5,0.5,0.0,0.5,-0.5,0.011,0.027,-0.49,0.259,-0.4,-0.5,-0.045
0.122,-0.022,-0.073,0.0,0.0,-0.5,0.5,0.5,0.304,0.327,0.37,0.301,-0.371,0.5,-0.142
-0.422,-0.308,-0.014,-0.5,0.0,0.0,-0.5,-0.5,0.194,-0.405,0.454,0.103,0.251,0.5,0.132
0.096,-0.251,0.488,0.0,0.0,0.0,0.5,-0.5,-0.121,0.295,-0.279,0.333,0.206,0.5,-0.108
-0.358,-0.139,-0.057,0.5,0.5,-0.5,-0.5,-0.5,0.149,-0.122,0.412,0.307,0.222,-0.5,0.114
0.147,-0.056,-0.389,-0.5,0.0,0.5,0.5,-0.5,-0.402,-0.023,0.197,-0.472,-0.394,-0.5,0.014
-0.132,0.194,0.426,0.5,0.0,0.0,-0.5,0.5,-0.13,0.307,0.011,0.496,0.06,-0.5,-0.088
0.012,-0.395,0.153,-0.5,-0.5,0.5,0.5,-0.5,-0.41,-0.412,0.15,-0.466,0.092,-0.5,0.133
-0.145,0.411,-0.421,-0.5,-0.5,-0.5,-0.5,0.5,-0.42,-0.157,-0.494,0.469,0.091,0.5,0.166
0.262,-0.126,0.467,0.5,0.5,0.0,-0.5,0.5,0.267,0.112,0.434,-0.257,0.094,0.5,-0.097
-0.354,0.273,0.47,0.5,0.0,-0.5,-0.5,0.5,0.176,0.405,0.281,0.331,-0.183,0.5,-0.119
-0.315,-0.273,-0.207,0.0,0.0,-0.5,0.5,0.5,0.175,0.223,0.046,0.482,-0.06,-0.5,-0.18
0.077,0.317,0.179,0.0,0.5,0.5,0.5,-0.5,0.147,-0.014,-0.029,0.445,-0.02,0.5,-0.057
-0.452,0.082,-0.122,-0.5,0.5,-0.5,0.5,-0.5,0.112,-0.479,-0.059,-0.109,-0.458,-0.5,0.111
-0.225,-0.346,0.172,0.5,0.0,0.0,0.5,-0.5,0.418,0.032,-0.304,-0.207,-0.113,0.5,-0.142
-0.125,-0.211,0.257,0.0,0.0,-0.5,-0.5,-0.5,-0.194,0.286,-0.25,-0.499,0.448,-0.5,-0.09
-0.472,-0.0,0.278,0.5,0.5,-0.5,0.5,0.5,0.207,0.366,0.298,0.405,-0.457,-0.5,-0.117
0.444,-0.216,0.21,-0.5,0.0,-0.5,-0.5,0.5,0.032,0.097,0.447,-0.394,0.354,0.5,-0.062
0.109,-0.106,-0.146,-0.5,0.5,0.0,0.5,0.5,-0.02,0.045,-0.447,-0.149,-0.061,0.5,-0.042
-0.261,0.2,-0.241,-0.5,0.5,0.0,0.5,0.5,0.174,0.226,-0.482,0.452,-0.433,-0.5,-0.103
0.416,-0.412,0.09,0.0,0.5,-0.5,-0.5,0.5,-0.322,-0.263,-0.027,-0.049,0.087,0.5,0.126
-0.076,-0.194,-0.011,0.5,0.0,-0.5,-0.5,-0.5,0.049,-0.268,-0.147,0.436,0.325,-0.5,0.168
-0.098,-0.481,0.256,0.0,0.5,0.0,-0.5,0.5,0.452,-0.027,-0.116,0.134,0.432,-0.5,-0.052
0.338,0.174,-0.032,0.5,-0.5,0.5,0.5,0.5,0.006,0.234,-0.32,0.217,-0.447,0.5,-0.097
0.4,-0.489,0.119,0.5,0.0,0.5,0.5,-0.5,0.132,-0.484,-0.374,0.342,-0.37,-0.5,0.161
0.038,0.117,-0.285,-0.5,-0.5,0.0,0.5,0.5,0.0,-0.412,0.443,-0.074,-0.056,0.5,0.108
-0.051,-0.349,0.259,0.5,0.5,0.0,0.5,-0.5,-0.285,0.352,0.17,0.47,0.226,-0.5,-0.079
0.263,-0.474,0.092,0.0,-0.5,0.5,-0.5,-0.5,0.159,-0.325,-0.269,0.44,-0.105,0.5,0.164
0.453,0.356,-0.198,0.0,0.5,0.5,0.5,0.5,0.324,-0.364,-0.365,-0.196,-0.166,0.5,0.094
0.207,0.451,-0.378,0.0,0.5,0.0,0.5,-0.5,-0.4,0.017,-0.328,-0.128,0.285,-0.5,-0.004
-0.193,0.151,-0.048,0.0,0.5,0.0,-0.5,-0.5,-0.107,-0.462,0.466,-0.028,-0.07,-0.5,0.117
-0.189,-0.351,-0.446,0.5,0.5,-0.5,0.5,0.5,0.185,-0.452,0.179,-0.116,0.174,0.5,0.072
-0.248,0.474,0.157,-0.5,-0.5,0.0,-0.5,0.5,0.262,0.183,0.109,0.326,-0.057,-0.5,-0.114
-0.235,-0.395,0.024,0.0,-0.5,0.0,-0.5,0.5,-0.318,-0.104,-0.062,-0.475,-0.261,0.5,0.066
0.026,0.47,0.443,0.5,0.0,0.0,-0.5,-0.5,0.494,0.465,0.29,0.487,-0.002,0.5,-0.128
0.033,0.48,0.414,-0.5,-0.5,0.5,0.5,0.5,-0.016,-0.139,-0.124,0.346,0.045,0.5,0.113
-0.176,-0.482,-0.381,-0.5,0.0,0.5,0.5,-0.5,-0.033,-0.182,0.235,0.422,-0.043,0.5,0.101
-0.203,0.233,-0.013,-0.5,0.5,0.0,-0.5,-0.5,-0.085,-0.018,0.477,0.318,0.292,0.5,-0.002
0.265,-0.068,-0.297,0.0,0.0,-0.5,0.5,-0.5,-0.081,-0.375,0.04,0.161,-0.295,0.5,0.151
-0.467,0.022,0.336,0.5,0.5,-0.5,0.5,0.5,0.106,-0.152,-0.074,-0.038,0.39,0.5,0.065
0.124,0.49,0.112,0.5,0.0,-0.5,-0.5,0.5,-0.488,-0.435,0.231,-0.193,0.048,-0.5,0.15
-0.197,-0.451,0.211,0.0,0.0,0.5,0.5,-0.5,0.246,-0.158,0.248,0.166,0.427,0.5,0.072
-0.032,-0.473,0.456,-0.5,0.5,0.5,-0.5,-0.5,-0.064,0.003,-0.331,-0.29,-0.287,0.5,-0.071
-0.143,0.191,0.457,0.0,0.0,-0.5,0.5,-0.5,-0.244,-0.282,0.277,0.034,-0.145,0.5,0.136
-0.281,0.228,0.324,0.0,0.0,0.0,0.5,0.5,-0.205,0.287,0.48,0.136,0.318,0.5,-0.061
0.017,-0.322,0.187,-0.5,-0.5,0.0,-0.5,0.5,0.023,0.454,0.312,0.477,-0.203,-0.5,-0.129
-0.447,0.461,0.494,-0.5,0.0,0.0,-0.5,0.5,0.047,0.159,-0.499,-0.19,0.473,0.5,-0.092
0.147,-0.211,-0.252,0.0,0.0,0.5,-0.5,0.5,0.328,-0.457,0.5,0.071,-0.013,-0.5,0.142
0.475,0.298,0.019,0.0,0.5,-0.5,0.5,0.5,0.336,-0.048,-0.095,-0.209,0.262,0.5,-0.031
0.221,-0.438,-0.194,0.0,0.5,0.5,-0.5,0.5,0.494,0.086,-0.497,-0.029,-0.289,-0.5,-0.126
-0.373,-0.431,-0.414,-0.5,0.5,0.0,-0.5,-0.5,0.249,-0.425,0.003,-0.019,-0.353,0.5,0.084
-0.352,-0.474,0.061,-0.5,0.0,0.0,0.5,-0.5,0.261,0.421,-0.282,0.171,-0.069,-0.5,-0.191
-0.327,-0.07,-0.03,0.0,0.0,-0.5,0.5,0.5,-0.302,-0.407,0.058,-0.451,-0.337,0.5,0.144
0.137,-0.182,0.408,-0.5,0.5,0.5,0.5,0.5,0.04,0.429,0.06,-0.227,-0.417,-0.5,-0.108
0.472,-0.306,0.038,-0.5,0.5,0.0,0.5,-0.5,-0.137,-0.356,-0.324,-0.027,0.148,0.5,0.087
