rtp_fs,ld_ind_fs,spd_rat_adj_fs,ph_fs
-0.013,-0.352,-0.104,-0.174
0.203,-0.012,-0.068,-0.173
-0.311,-0.437,0.431,-0.248
-0.414,0.281,-0.063,-0.177
-0.279,0.303,0.067,-0.177
0.217,-0.397,-0.485,-0.239
-0.215,-0.048,0.451,-0.196
-0.463,0.287,0.115,-0.177
0.181,0.246,-0.051,-0.173
0.136,-0.468,-0.405,-0.25
-0.472,-0.485,-0.414,-0.249
0.196,0.146,0.196,-0.173
-0.114,-0.375,0.1,-0.185
-0.297,0.089,-0.34,-0.177
-0.214,0.19,0.389,-0.192
0.211,0.42,0.188,-0.173
-0.073,-0.033,0.047,-0.173
-0.131,-0.233,0.325,-0.173
0.334,0.456,0.265,-0.173
0.246,-0.311,0.061,-0.174
0.046,0.053,0.073,-0.173
-0.073,-0.084,0.314,-0.173
-0.328,0.498,0.391,-0.192
0.29,0.113,-0.293,-0.173
0.494,0.268,0.182,-0.173
0.349,-0.479,-0.45,-0.25
-0.173,0.484,-0.306,-0.173
-0.407,-0.437,-0.086,-0.246
-0.435,-0.237,0.491,-0.206
-0.176,-0.232,-0.498,-0.173
-0.164,-0.316,-0.086,-0.174
-0.456,-0.329,0.03,-0.178
-0.293,0.473,0.14,-0.177
0.044,0.076,-0.173,-0.173
0.219,0.15,-0.361,-0.173
-0.179,0.016,-0.147,-0.173
-0.151,0.233,-0.129,-0.173
0.062,-0.364,-0.388,-0.185
-0.453,0.465,0.276,-0.178
-0.482,0.357,0.245,-0.177
0.02,-0.402,-0.28,-0.239
-0.252,-0.463,0.468,-0.251
0.005,-0.091,0.091,-0.173
0.052,0.165,0.192,-0.173
-0.084,0.342,0.379,-0.188
-0.289,-0.429,0.276,-0.246
0.08,0.186,-0.068,-0.173
0.167,0.442,0.479,-0.206
-0.023,-0.014,0.491,-0.206
0.035,-0.435,0.091,-0.238
0.081,-0.292,-0.239,-0.174
0.204,-0.245,0.465,-0.206
-0.005,0.215,0.329,-0.174
-0.1,0.425,0.253,-0.173
-0.404,0.483,-0.073,-0.177
0.061,0.271,0.44,-0.191
-0.318,0.055,0.435,-0.196
-0.201,0.023,0.071,-0.177
-0.015,0.292,-0.276,-0.173
-0.382,-0.012,-0.237,-0.177
-0.475,-0.302,-0.468,-0.178
0.343,0.459,-0.131,-0.173
0.275,0.272,0.216,-0.173
0.493,0.343,0.461,-0.191
0.486,-0.415,-0.339,-0.239
0.393,-0.259,-0.247,-0.173
0.396,-0.081,-0.275,-0.173
-0.175,0.362,-0.094,-0.173
0.043,-0.474,-0.046,-0.25
0.354,-0.282,0.464,-0.191
-0.357,-0.168,-0.205,-0.177
0.057,-0.048,0.385,-0.188
-0.179,0.393,0.462,-0.191
0.225,-0.314,-0.005,-0.174
-0.403,-0.358,-0.267,-0.178
-0.238,-0.1,-0.469,-0.177
0.311,0.164,-0.164,-0.173
0.196,0.236,0.433,-0.191
0.004,0.433,0.411,-0.191
0.469,-0.28,0.416,-0.191
-0.278,0.317,0.065,-0.177
-0.144,-0.024,0.007,-0.173
-0.379,0.226,-0.36,-0.177
0.036,0.415,0.234,-0.173
-0.192,-0.101,0.487,-0.206
0.236,0.438,-0.23,-0.173
0.438,0.395,-0.011,-0.173
0.088,-0.112,0.387,-0.188
-0.232,-0.426,0.3,-0.236
0.063,0.335,-0.44,-0.173
-0.453,0.284,0.485,-0.206
-0.375,0.237,-0.393,-0.177
0.336,0.473,0.301,-0.174
-0.286,0.37,0.413,-0.196
0.277,0.216,0.003,-0.173
0.423,0.39,0.165,-0.173
-0.347,-0.192,0.385,-0.192
0.025,-0.468,-0.25,-0.25
0.072,0.057,-0.424,-0.173
0.415,0.483,-0.487,-0.173
0.181,0.438,0.061,-0.173
0.362,-0.454,0.376,-0.249
-0.41,0.02,-0.31,-0.177
-0.34,0.204,-0.324,-0.177
0.23,-0.208,0.062,-0.173
-0.284,0.321,-0.436,-0.177
-0.474,0.039,-0.329,-0.177
0.181,-0.369,-0.159,-0.185
-0.07,-0.058,-0.481,-0.173
0.242,-0.465,-0.106,-0.25
0.026,-0.041,-0.111,-0.173
-0.198,0.195,0.194,-0.177
0.364,0.073,0.483,-0.206
-0.395,-0.347,0.419,-0.192
0.258,0.079,0.14,-0.173
0.009,0.209,0.009,-0.173
-0.463,-0.4,-0.126,-0.247
-0.128,0.012,0.145,-0.173
0.253,0.338,-0.103,-0.173
-0.492,-0.102,-0.493,-0.177
-0.04,0.393,0.318,-0.173
0.103,-0.445,-0.059,-0.249
-0.019,-0.396,-0.403,-0.239
0.078,0.042,-0.085,-0.173
-0.255,0.209,-0.405,-0.177
0.307,-0.087,0.183,-0.173
-0.491,-0.466,-0.213,-0.249
0.206,-0.141,-0.205,-0.173
-0.461,0.489,-0.273,-0.177
-0.035,-0.071,-0.28,-0.173
0.173,-0.31,-0.114,-0.174
0.186,0.442,-0.306,-0.173
-0.298,-0.479,-0.2,-0.249
0.383,0.463,-0.155,-0.173
0.295,-0.105,-0.173,-0.173
-0.227,0.154,-0.413,-0.177
-0.242,0.256,0.091,-0.177
-0.438,-0.293,-0.269,-0.178
0.074,0.171,-0.127,-0.173
-0.347,0.243,0.367,-0.193
0.4,-0.217,0.359,-0.188
-0.098,0.052,0.241,-0.173
0.24,0.234,0.306,-0.174
-0.312,0.417,0.193,-0.177
0.189,0.301,0.259,-0.173
-0.213,0.011,0.002,-0.177
-0.15,-0.305,0.111,-0.174
-0.079,-0.139,-0.423,-0.173
0.156,-0.439,0.346,-0.238
-0.379,0.146,-0.09,-0.177
-0.013,0.022,0.003,-0.173
-0.412,0.148,-0.374,-0.177
-0.488,0.024,-0.161,-0.177
0.366,0.111,0.298,-0.174
0.31,-0.318,-0.051,-0.174
0.024,0.278,0.424,-0.191
-0.478,-0.309,0.166,-0.178
0.271,0.238,-0.01,-0.173
-0.382,0.41,0.128,-0.177
0.349,-0.162,0.075,-0.173
-0.233,0.465,-0.059,-0.177
0.358,-0.409,-0.146,-0.239
-0.038,0.251,0.068,-0.173
-0.092,-0.245,-0.058,-0.173
0.201,0.197,-0.321,-0.173
0.095,0.267,0.438,-0.191
-0.413,-0.062,-0.098,-0.177
0.005,-0.365,0.044,-0.185
-0.449,0.343,-0.319,-0.177
-0.491,-0.152,0.49,-0.206
-0.444,-0.031,0.087,-0.177
0.45,0.494,0.144,-0.173
-0.379,-0.299,-0.066,-0.178
0.127,0.444,0.369,-0.188
0.476,0.336,-0.158,-0.173
0.349,-0.296,-0.126,-0.174
0.104,0.267,-0.128,-0.173
0.497,0.475,0.248,-0.173
0.157,0.02,-0.261,-0.173
-0.033,0.462,-0.118,-0.173
0.348,0.315,-0.333,-0.173
-0.262,-0.111,0.179,-0.177
0.462,0.29,-0.216,-0.173
0.478,0.013,0.34,-0.188
0.402,0.334,0.48,-0.206
-0.298,-0.286,0.266,-0.178
-0.359,-0.153,0.273,-0.178
0.241,-0.073,0.31,-0.174
0.26,-0.269,-0.228,-0.174
0.412,-0.386,-0.411,-0.239
-0.114,0.021,0.434,-0.191
-0.087,-0.236,0.237,-0.173
-0.179,0.113,0.191,-0.173
-0.026,0.18,-0.1,-0.173
-0.323,0.024,-0.047,-0.177
-0.303,0.42,-0.021,-0.177
-0.358,0.308,-0.258,-0.177
-0.129,0.492,0.002,-0.173
0.463,-0.069,0.181,-0.173
0.11,0.215,-0.405,-0.173
0.471,-0.389,-0.095,-0.239
0.134,0.214,0.261,-0.173
0.037,0.241,-0.353,-0.173
-0.385,0.011,-0.348,-0.177
-0.032,-0.194,-0.354,-0.173
0.153,0.223,-0.257,-0.173
0.101,0.278,0.058,-0.173
0.171,-0.017,0.023,-0.173
-0.308,0.438,-0.259,-0.177
-0.342,-0.194,0.142,-0.177
0.277,0.122,-0.374,-0.173
0.452,-0.435,-0.008,-0.238
0.105,-0.387,-0.035,-0.239
-0.052,0.291,0.291,-0.173
0.463,0.426,-0.256,-0.173
0.213,0.138,0.075,-0.173
0.023,0.093,-0.066,-0.173
-0.292,-0.237,0.447,-0.196
-0.442,0.481,0.165,-0.177
0.282,0.16,-0.46,-0.173
-0.347,-0.3,-0.434,-0.178
-0.139,0.052,-0.379,-0.173
0.473,-0.381,-0.247,-0.185
0.045,0.362,0.034,-0.173
-0.353,0.438,-0.312,-0.177
-0.106,0.457,0.036,-0.173
-0.057,0.49,0.466,-0.206
0.039,0.015,-0.027,-0.173
0.288,0.254,0.158,-0.173
-0.126,-0.417,-0.094,-0.239
-0.182,0.495,0.32,-0.173
0.029,0.06,0.458,-0.191
0.356,0.351,0.222,-0.173
0.113,-0.01,-0.48,-0.173
-0.404,0.28,0.256,-0.177
-0.008,0.004,0.381,-0.188
-0.121,-0.054,-0.44,-0.173
-0.463,0.165,-0.02,-0.177
0.102,0.282,-0.494,-0.173
0.194,0.103,-0.339,-0.173
0.211,-0.413,-0.352,-0.239
0.361,-0.439,0.116,-0.238
0.493,0.437,-0.089,-0.173
0.186,0.433,-0.228,-0.173
0.022,0.127,0.404,-0.188
0.21,-0.296,-0.215,-0.174
0.204,-0.32,0.449,-0.191
-0.011,0.225,0.308,-0.174
0.173,0.258,0.416,-0.191
-0.178,-0.031,-0.326,-0.173
-0.047,0.404,0.02,-0.173
0.177,0.194,-0.053,-0.173
-0.088,-0.235,0.444,-0.191
-0.111,0.301,0.13,-0.173
-0.016,-0.344,0.238,-0.174
0.067,0.332,-0.404,-0.173
0.496,-0.163,0.187,-0.173
0.304,-0.168,0.105,-0.173
0.204,0.475,-0.478,-0.173
0.408,-0.022,-0.225,-0.173
-0.002,0.18,0.344,-0.188
0.277,0.107,0.357,-0.188
0.236,0.021,-0.061,-0.173
0.069,-0.155,-0.012,-0.173
0.081,0.002,-0.102,-0.173
0.24,-0.154,0.118,-0.173
-0.402,-0.39,0.285,-0.247
-0.282,-0.068,0.321,-0.178
0.298,0.089,0.059,-0.173
0.141,0.24,0.047,-0.173
0.259,0.32,-0.047,-0.173
-0.152,0.049,0.189,-0.173
-0.0,-0.087,-0.0,-0.173
-0.49,-0.412,0.252,-0.247
-0.48,-0.44,-0.139,-0.246
-0.496,-0.211,-0.005,-0.177
-0.126,0.223,0.156,-0.173
0.162,0.19,0.489,-0.206
-0.163,0.315,0.461,-0.191
0.142,0.285,-0.39,-0.173
-0.494,-0.338,0.111,-0.178
-0.461,-0.271,-0.119,-0.178
0.126,0.269,-0.408,-0.173
0.12,0.115,0.287,-0.174
-0.304,-0.076,0.307,-0.178
-0.402,0.092,-0.098,-0.177
0.093,0.118,-0.157,-0.173
-0.126,0.043,0.492,-0.206
0.213,0.058,-0.266,-0.173
-0.47,-0.065,0.337,-0.178
0.257,0.426,-0.112,-0.173
0.206,0.177,0.23,-0.173
0.446,-0.158,0.154,-0.173
0.185,0.077,0.115,-0.173
-0.182,0.012,0.106,-0.173
0.384,-0.346,-0.434,-0.174
0.052,-0.052,-0.107,-0.173
0.202,-0.431,-0.033,-0.238
-0.279,-0.14,-0.325,-0.177
-0.324,-0.213,0.072,-0.177
0.398,0.496,0.091,-0.173
0.48,0.278,-0.403,-0.173
-0.302,0.214,0.034,-0.177
-0.37,0.025,0.044,-0.177
-0.335,-0.332,0.234,-0.178
0.281,0.419,0.337,-0.174
0.482,0.365,0.081,-0.173
-0.131,-0.104,0.287,-0.173
-0.461,-0.058,0.221,-0.177
-0.422,0.298,0.249,-0.177
0.374,-0.275,0.435,-0.191
-0.407,-0.368,-0.272,-0.186
0.45,-0.217,-0.035,-0.173
0.424,0.458,0.321,-0.174
-0.257,0.489,0.38,-0.192
0.378,-0.493,-0.287,-0.25
-0.084,-0.296,-0.201,-0.174
-0.4,-0.031,-0.439,-0.177
0.461,0.037,0.378,-0.188
0.152,-0.431,0.321,-0.238
0.2,0.373,-0.473,-0.173
0.434,0.348,-0.14,-0.173
-0.205,0.182,-0.018,-0.177
-0.458,-0.148,0.484,-0.206
0.021,0.423,0.133,-0.173
0.435,-0.167,-0.007,-0.173
0.184,0.433,-0.423,-0.173
-0.225,-0.263,-0.171,-0.178
0.277,-0.281,0.071,-0.174
0.057,0.423,-0.162,-0.173
-0.39,-0.074,-0.446,-0.177
-0.374,-0.276,0.499,-0.206
0.128,-0.381,0.278,-0.186
-0.297,-0.14,-0.011,-0.177
-0.035,-0.144,0.417,-0.191
-0.023,-0.365,-0.128,-0.185
-0.102,-0.295,-0.269,-0.174
-0.348,-0.263,0.099,-0.177
-0.334,0.422,-0.079,-0.177
-0.03,0.167,0.257,-0.173
-0.376,-0.487,0.194,-0.249
-0.312,0.42,-0.138,-0.177
0.225,-0.065,-0.086,-0.173
-0.488,-0.359,-0.189,-0.186
-0.153,0.29,0.072,-0.173
0.016,-0.274,0.226,-0.174
-0.079,-0.139,0.267,-0.173
0.288,-0.409,0.317,-0.239
0.428,-0.043,-0.209,-0.173
0.13,-0.209,0.391,-0.188
-0.016,-0.314,0.042,-0.174
-0.203,-0.42,-0.385,-0.236
0.252,-0.014,0.448,-0.191
0.295,-0.111,0.374,-0.188
0.273,0.445,0.352,-0.188
0.196,0.329,0.326,-0.174
0.345,0.394,0.323,-0.174
-0.153,0.302,0.303,-0.173
0.279,-0.289,-0.416,-0.174
0.071,0.258,-0.055,-0.173
-0.15,-0.017,-0.131,-0.173
-0.257,0.195,-0.073,-0.177
0.429,0.066,-0.357,-0.173
-0.239,0.443,0.206,-0.177
0.339,-0.147,0.203,-0.173
-0.035,0.457,0.09,-0.173
0.35,0.4,-0.421,-0.173
-0.013,-0.459,-0.44,-0.25
-0.193,-0.362,0.408,-0.198
-0.021,0.277,-0.223,-0.173
0.328,-0.121,0.164,-0.173
0.361,-0.409,-0.226,-0.239
0.279,-0.238,0.325,-0.174
-0.128,0.12,0.487,-0.206
-0.35,-0.11,-0.436,-0.177
0.004,-0.485,-0.008,-0.25
-0.007,-0.318,0.371,-0.188
0.311,-0.0,-0.342,-0.173
0.026,0.478,-0.16,-0.173
0.098,-0.14,-0.278,-0.173
0.23,0.496,0.397,-0.188
0.483,-0.205,0.493,-0.206
0.291,-0.327,0.36,-0.188
-0.032,0.315,-0.053,-0.173
-0.376,0.497,0.401,-0.192
0.011,-0.061,0.382,-0.188
-0.347,0.286,0.072,-0.177
0.435,0.427,-0.383,-0.173
0.123,0.248,0.097,-0.173
-0.395,0.066,0.279,-0.178
0.012,0.158,-0.156,-0.173
0.392,0.193,-0.275,-0.173
-0.023,-0.337,0.323,-0.175
0.169,0.062,0.142,-0.173
-0.061,-0.06,0.356,-0.188
0.396,-0.128,0.056,-0.173
-0.411,-0.327,0.324,-0.179
-0.231,-0.2,0.082,-0.177
0.412,-0.039,0.49,-0.206
-0.354,-0.033,0.062,-0.177
-0.074,-0.069,0.043,-0.173
-0.23,-0.031,0.387,-0.192
0.009,-0.331,-0.412,-0.174
-0.245,-0.155,-0.087,-0.177
-0.298,-0.366,-0.433,-0.186
-0.41,0.03,-0.32,-0.177
-0.377,0.124,-0.488,-0.177
0.482,0.383,0.114,-0.173
-0.499,0.134,-0.343,-0.177
-0.264,0.174,-0.17,-0.177
-0.21,-0.022,-0.18,-0.177
0.211,0.072,0.455,-0.191
-0.35,-0.184,-0.175,-0.177
-0.19,0.295,0.4,-0.188
0.471,-0.006,-0.068,-0.173
-0.355,0.287,0.422,-0.196
-0.477,0.115,-0.322,-0.177
0.049,-0.227,0.341,-0.188
0.35,0.045,-0.253,-0.173
0.075,0.132,-0.058,-0.173
0.106,-0.039,-0.009,-0.173
0.05,0.432,0.258,-0.173
-0.436,-0.281,0.069,-0.178
-0.195,0.488,0.305,-0.178
-0.489,-0.242,0.442,-0.196
-0.214,-0.338,0.239,-0.178
-0.138,-0.229,0.236,-0.173
-0.374,0.314,0.141,-0.177
-0.218,0.089,-0.47,-0.177
0.026,0.356,-0.392,-0.173
0.058,0.322,-0.027,-0.173
0.435,0.437,-0.286,-0.173
0.476,0.374,-0.358,-0.173
0.127,0.225,0.454,-0.191
0.101,0.351,-0.16,-0.173
0.378,-0.307,-0.047,-0.174
-0.089,0.151,-0.195,-0.173
0.318,0.451,0.055,-0.173
0.13,-0.217,0.157,-0.173
-0.282,0.445,-0.41,-0.177
-0.191,-0.125,-0.335,-0.173
0.01,-0.353,-0.331,-0.174
0.005,0.353,0.217,-0.173
-0.272,0.306,0.259,-0.177
-0.296,-0.414,-0.364,-0.247
0.476,0.26,0.4,-0.188
0.182,0.293,0.389,-0.188
0.111,-0.104,-0.261,-0.173
-0.12,0.479,-0.007,-0.173
0.479,-0.429,-0.388,-0.238
0.22,-0.052,0.047,-0.173
0.392,-0.173,-0.454,-0.173
0.422,-0.033,-0.454,-0.173
-0.154,-0.075,-0.12,-0.173
-0.245,-0.457,0.179,-0.247
0.394,-0.321,-0.005,-0.174
-0.29,0.313,0.203,-0.177
-0.279,0.445,0.313,-0.178
-0.478,0.411,-0.116,-0.177
-0.193,0.093,-0.011,-0.173
-0.456,-0.054,0.434,-0.196
-0.072,0.047,-0.325,-0.173
0.279,0.145,-0.135,-0.173
-0.447,0.108,-0.398,-0.177
-0.297,-0.126,-0.009,-0.177
-0.467,0.411,0.408,-0.192
0.418,-0.123,-0.159,-0.173
0.392,-0.126,0.07,-0.173
0.023,-0.316,0.474,-0.206
-0.491,0.227,-0.03,-0.177
0.103,0.382,-0.191,-0.173
-0.06,-0.27,0.138,-0.174
-0.102,0.311,0.206,-0.173
-0.319,0.42,0.079,-0.177
0.302,0.036,-0.382,-0.173
0.29,0.175,0.119,-0.173
-0.033,-0.24,-0.47,-0.173
0.467,0.488,-0.449,-0.173
0.311,-0.365,-0.413,-0.185
0.416,-0.487,0.38,-0.25
-0.428,0.457,-0.132,-0.177
0.374,0.182,-0.26,-0.173
-0.01,0.036,-0.205,-0.173
-0.16,-0.319,0.328,-0.175
0.195,-0.44,-0.018,-0.238
0.198,-0.195,0.48,-0.206
-0.222,0.22,0.324,-0.178
0.202,0.349,-0.085,-0.173
-0.328,0.497,-0.227,-0.177
-0.208,-0.012,0.271,-0.178
-0.017,-0.442,0.267,-0.249
-0.432,0.016,-0.484,-0.177
0.144,0.43,0.199,-0.173
0.29,-0.127,0.383,-0.188
0.116,0.271,-0.419,-0.173
-0.468,0.279,-0.161,-0.177
0.032,0.196,0.074,-0.173
-0.363,-0.29,0.416,-0.196
0.059,-0.112,0.387,-0.188
0.226,-0.307,-0.214,-0.174
-0.417,0.327,-0.364,-0.177
0.119,-0.119,0.469,-0.206
0.023,-0.006,-0.111,-0.173
0.41,-0.077,0.196,-0.173
-0.281,-0.163,0.329,-0.178
-0.003,0.019,-0.014,-0.173
0.335,0.494,-0.27,-0.173
0.433,0.156,-0.4,-0.173
-0.083,-0.246,0.008,-0.173
0.13,-0.139,0.224,-0.173
0.275,0.445,-0.336,-0.173
0.039,0.247,0.392,-0.188
-0.021,-0.301,0.308,-0.175
0.149,-0.407,0.404,-0.239
-0.499,-0.182,0.402,-0.192
0.276,-0.219,0.013,-0.173
-0.325,-0.346,0.335,-0.179
-0.472,0.464,-0.114,-0.177
0.312,-0.479,0.049,-0.25
0.398,-0.192,-0.241,-0.173
-0.442,-0.151,-0.445,-0.177
0.051,-0.167,0.482,-0.206
-0.487,0.198,-0.041,-0.177
0.177,-0.093,-0.405,-0.173
0.444,-0.018,0.149,-0.173
0.255,-0.218,-0.063,-0.173
0.046,-0.148,0.314,-0.174
-0.426,-0.233,0.127,-0.177
-0.331,-0.001,0.203,-0.177
0.39,-0.232,-0.269,-0.173
-0.171,0.409,-0.098,-0.173
-0.218,-0.136,0.239,-0.177
0.439,-0.44,0.371,-0.238
-0.402,-0.17,-0.32,-0.177
-0.5,0.02,-0.319,-0.177
-0.433,-0.222,0.47,-0.206
-0.146,0.495,-0.075,-0.173
0.464,0.232,0.117,-0.173
-0.496,0.392,0.013,-0.177
-0.171,0.425,-0.352,-0.173
-0.033,-0.464,-0.142,-0.25
-0.212,0.075,0.389,-0.192
-0.272,0.062,0.013,-0.177
0.44,0.414,0.312,-0.174
0.089,0.155,-0.042,-0.173
0.3,-0.431,-0.192,-0.238
0.108,-0.495,0.061,-0.25
0.278,-0.208,-0.058,-0.173
-0.097,-0.155,0.395,-0.188
-0.095,-0.141,-0.472,-0.173
0.065,0.435,0.335,-0.174
-0.435,0.402,-0.112,-0.177
0.405,-0.278,-0.032,-0.174
0.221,0.187,0.18,-0.173
-0.475,-0.454,0.313,-0.247
-0.257,-0.246,-0.13,-0.177
-0.216,0.444,0.445,-0.196
0.044,0.051,-0.122,-0.173
0.01,-0.318,0.231,-0.174
0.362,-0.342,0.093,-0.174
-0.159,-0.384,0.239,-0.182
-0.417,0.173,-0.039,-0.177
0.209,0.315,0.201,-0.173
-0.491,0.373,-0.262,-0.177
0.454,-0.431,0.332,-0.238
-0.029,-0.01,-0.413,-0.173
-0.463,0.421,-0.429,-0.177
-0.202,0.359,-0.317,-0.177
0.108,0.096,0.176,-0.173
-0.007,0.415,-0.394,-0.173
-0.248,0.283,0.233,-0.177
-0.226,-0.067,0.427,-0.196
-0.24,0.004,0.125,-0.177
0.018,0.12,0.436,-0.191
-0.182,-0.177,0.366,-0.188
0.461,-0.257,-0.052,-0.173
0.326,-0.097,-0.447,-0.173
0.197,0.151,0.005,-0.173
0.295,-0.406,0.194,-0.239
0.346,-0.173,0.179,-0.173
0.212,0.419,0.225,-0.173
-0.289,-0.475,-0.114,-0.249
0.36,-0.185,-0.395,-0.173
0.355,0.426,0.294,-0.174
-0.321,-0.323,0.455,-0.196
-0.166,-0.428,0.018,-0.236
-0.006,-0.462,-0.144,-0.25
0.229,0.352,0.19,-0.173
0.193,0.153,-0.263,-0.173
0.308,-0.246,0.153,-0.173
-0.451,0.254,0.325,-0.178
0.463,0.031,0.039,-0.173
-0.448,-0.234,0.179,-0.177
0.232,-0.209,0.088,-0.173
0.426,0.066,-0.059,-0.173
0.33,-0.423,0.224,-0.238
0.332,-0.062,-0.036,-0.173
-0.271,0.309,0.491,-0.206
0.2,0.067,-0.479,-0.173
-0.181,-0.289,-0.217,-0.174
-0.29,0.19,0.49,-0.206
0.121,-0.483,-0.319,-0.25
0.361,0.409,-0.067,-0.173
0.476,-0.242,0.271,-0.174
-0.317,0.484,-0.379,-0.177
-0.302,0.171,0.081,-0.177
-0.044,0.145,0.262,-0.173
0.126,0.165,0.134,-0.173
0.017,0.334,-0.199,-0.173
-0.478,-0.132,0.413,-0.196
0.179,-0.498,-0.19,-0.25
-0.307,0.246,0.467,-0.206
0.061,-0.177,0.328,-0.174
0.091,-0.123,0.193,-0.173
-0.286,0.473,0.413,-0.196
-0.494,0.385,-0.182,-0.177
-0.181,-0.208,-0.05,-0.173
-0.12,0.25,-0.319,-0.173
-0.424,0.12,-0.159,-0.177
0.368,-0.375,-0.499,-0.185
-0.363,-0.425,0.43,-0.248
0.398,-0.4,-0.335,-0.239
0.05,0.384,-0.448,-0.173
-0.048,-0.029,0.382,-0.188
0.352,0.452,-0.267,-0.173
0.128,-0.413,0.125,-0.239
-0.023,0.385,0.149,-0.173
0.011,0.237,-0.457,-0.173
-0.267,0.478,-0.482,-0.177
-0.051,0.325,-0.395,-0.173
-0.189,-0.478,-0.288,-0.247
-0.174,-0.114,-0.482,-0.173
-0.014,0.438,0.37,-0.188
0.412,0.045,0.159,-0.173
-0.421,0.449,-0.199,-0.177
-0.228,0.119,0.372,-0.193
-0.101,0.372,-0.293,-0.173
-0.329,-0.256,-0.043,-0.177
-0.448,0.438,-0.186,-0.177
0.355,-0.253,-0.442,-0.173
0.246,0.349,-0.03,-0.173
-0.377,-0.285,-0.013,-0.178
-0.306,-0.494,0.073,-0.249
-0.072,-0.352,-0.243,-0.174
-0.229,-0.411,-0.349,-0.237
-0.076,-0.061,0.159,-0.173
-0.481,-0.481,-0.076,-0.249
-0.14,0.313,-0.094,-0.173
0.323,-0.198,0.335,-0.174
0.01,-0.33,0.088,-0.174
-0.471,0.356,-0.075,-0.177
0.022,0.107,0.203,-0.173
-0.356,-0.417,-0.328,-0.247
0.193,0.332,0.437,-0.191
0.336,0.428,-0.291,-0.173
0.003,-0.478,-0.319,-0.25
0.387,0.341,-0.017,-0.173
-0.31,0.32,-0.2,-0.177
-0.351,0.487,-0.353,-0.177
0.308,-0.449,-0.353,-0.249
-0.089,-0.156,-0.337,-0.173
0.297,-0.11,-0.371,-0.173
0.295,-0.491,-0.194,-0.25
0.174,0.327,0.264,-0.173
0.413,-0.49,0.458,-0.244
-0.022,-0.301,0.214,-0.174
0.094,0.334,-0.464,-0.173
0.487,0.052,-0.266,-0.173
0.096,-0.344,0.3,-0.175
0.145,0.181,-0.049,-0.173
-0.479,0.291,-0.194,-0.177
0.028,0.472,-0.245,-0.173
0.422,0.03,-0.128,-0.173
-0.046,-0.462,-0.43,-0.25
0.496,-0.025,0.384,-0.188
-0.196,-0.361,0.499,-0.215
0.193,0.107,0.002,-0.173
-0.243,0.375,-0.278,-0.177
0.427,-0.073,0.041,-0.173
0.495,-0.374,0.002,-0.185
-0.001,-0.074,0.352,-0.188
0.14,-0.201,-0.104,-0.173
0.472,-0.352,0.476,-0.203
0.25,0.041,-0.466,-0.173
-0.045,-0.286,0.369,-0.188
0.259,-0.492,-0.2,-0.25
-0.223,-0.032,-0.112,-0.177
0.084,0.239,-0.403,-0.173
-0.145,0.495,0.46,-0.191
-0.187,0.372,0.009,-0.173
-0.435,0.441,0.029,-0.177
-0.204,0.155,-0.146,-0.177
-0.01,-0.382,-0.277,-0.185
0.159,0.356,-0.329,-0.173
0.32,-0.46,-0.225,-0.25
0.196,-0.496,0.237,-0.25
0.253,-0.189,-0.219,-0.173
-0.039,0.397,-0.127,-0.173
-0.08,-0.267,-0.006,-0.174
0.34,-0.168,-0.414,-0.173
-0.081,0.2,0.277,-0.173
0.283,0.069,0.021,-0.173
0.138,0.045,-0.062,-0.173
-0.488,-0.066,-0.256,-0.177
-0.134,0.042,-0.143,-0.173
-0.074,0.204,0.058,-0.173
0.129,0.045,0.27,-0.174
-0.289,0.161,0.161,-0.177
-0.279,0.127,0.003,-0.177
-0.086,-0.099,-0.367,-0.173
-0.262,0.007,0.302,-0.178
0.072,-0.302,-0.049,-0.174
0.383,0.092,0.375,-0.188
0.115,-0.076,0.075,-0.173
0.368,0.016,0.269,-0.174
0.363,0.192,-0.226,-0.173
0.421,-0.449,0.498,-0.243
-0.204,-0.118,0.405,-0.192
-0.36,-0.463,0.337,-0.249
0.386,-0.069,0.303,-0.174
-0.387,-0.125,0.352,-0.193
0.351,-0.14,-0.39,-0.173
-0.428,0.309,0.334,-0.178
0.357,0.343,-0.24,-0.173
0.48,0.066,0.188,-0.173
-0.275,-0.485,-0.197,-0.249
-0.142,-0.182,0.211,-0.173
0.04,0.255,-0.471,-0.173
-0.477,0.126,-0.47,-0.177
0.176,-0.006,-0.401,-0.173
0.38,-0.199,-0.072,-0.173
-0.17,0.08,-0.485,-0.173
0.455,-0.083,-0.456,-0.173
-0.069,0.028,-0.115,-0.173
0.281,-0.433,0.205,-0.238
0.055,0.095,-0.169,-0.173
0.028,-0.402,0.392,-0.239
-0.191,0.266,0.4,-0.188
0.454,-0.09,-0.1,-0.173
0.471,0.078,-0.146,-0.173
-0.32,0.244,0.019,-0.177
0.299,0.186,-0.266,-0.173
-0.326,-0.29,-0.423,-0.178
-0.141,-0.319,-0.389,-0.174
-0.384,-0.417,0.329,-0.247
0.369,-0.049,0.015,-0.173
0.21,-0.174,0.326,-0.174
-0.38,0.315,-0.203,-0.177
0.396,-0.317,0.407,-0.188
0.299,-0.466,-0.097,-0.25
0.436,-0.115,-0.302,-0.173
-0.181,0.134,0.019,-0.173
-0.151,-0.472,0.43,-0.249
0.493,-0.068,0.414,-0.191
0.434,0.358,-0.194,-0.173
0.054,-0.17,0.131,-0.173
